STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,MDPR,MDPR_ATTRIBUTES
CA001108447,10/28/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",105,",,C",17,",,C",,
CA001108447,10/29/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",40,",,C",0,",,C",0,",,C",110,",,C",23,",,C",,
CA001108447,10/30/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",236,",,C",0,",,C",0,",,C",137,",,C",95,",,C",,
CA001108447,10/31/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",4,",,C",0,",,C",0,",,C",143,",,C",52,",,C",,
CA001108447,11/1/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",110,",,C",0,",,C",0,",,C",120,",,C",70,",,C",,
CA001108447,11/2/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",236,",,C",0,",,C",0,",,C",151,",,C",98,",,C",,
CA001108447,11/3/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",118,",,C",0,",,C",0,",,C",125,",,C",91,",,C",,
CA001108447,11/4/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",0,",,C",0,",,C",117,",,C",62,",,C",,
CA001108447,11/5/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",82,",,C",0,",,C",0,",,C",88,",,C",45,",,C",,
CA001108447,11/6/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",68,",,C",0,",,C",0,",,C",105,",,C",49,",,C",,
CA001108447,11/7/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",32,",,C",0,",,C",0,",,C",115,",,C",54,",,C",,
CA001108447,11/8/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",101,",,C",45,",,C",,
CA001108447,11/9/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",88,",,C",0,",,C",0,",,C",114,",,C",50,",,C",,
CA001108447,11/10/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",68,",,C",0,",,C",0,",,C",146,",,C",50,",,C",,
CA001108447,11/11/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",44,",,C",0,",,C",0,",,C",141,",,C",88,",,C",,
CA001108447,11/12/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",56,",,C",0,",,C",0,",,C",107,",,C",80,",,C",,
CA001108447,11/13/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",82,",,C",0,",,C",0,",,C",103,",,C",66,",,C",,
CA001108447,11/14/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",392,",,C",0,",,C",0,",,C",97,",,C",67,",,C",,
CA001108447,11/15/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",299,",,C",0,",,C",0,",,C",128,",,C",68,",,C",,
CA001108447,11/16/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",230,",,C",0,",,C",0,",,C",125,",,C",90,",,C",,
CA001108447,11/17/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",211,",,C",0,",,C",0,",,C",110,",,C",75,",,C",,
CA001108447,11/18/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",100,",,C",0,",,C",0,",,C",99,",,C",49,",,C",,
CA001108447,11/19/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",248,",,C",0,",,C",0,",,C",76,",,C",52,",,C",,
CA001108447,11/20/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",14,",,C",0,",,C",0,",,C",89,",,C",52,",,C",,
CA001108447,11/21/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",89,",,C",36,",,C",,
CA001108447,11/22/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",112,",,C",0,",,C",0,",,C",64,",,C",46,",,C",,
CA001108447,11/23/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",18,",,C",0,",,C",0,",,C",81,",,C",44,",,C",,
CA001108447,11/24/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",466,",,C",0,",,C",0,",,C",84,",,C",51,",,C",,
CA001108447,11/25/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",84,",,C",25,",,C",,
CA001108447,11/26/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",392,",,C",0,",,C",0,",,C",68,",,C",40,",,C",,
CA001108447,11/27/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",22,",,C",0,",,C",0,",,C",76,",,C",55,",,C",,
CA001108447,11/28/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",71,",,C",13,",,C",,
CA001108447,11/29/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",22,",,C",-20,",,C",,
CA001108447,11/30/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",64,",,C",-25,",,C",,
CA001108447,12/1/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",39,",,C",-50,",,C",,
CA001108447,12/2/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",4,",,C",4,",,C",0,",,C",29,",,C",-21,",,C",,
CA001108447,12/3/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",44,",,C",-12,",,C",,
CA001108447,12/4/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",78,",,C",18,",,C",0,",,C",37,",,C",-25,",,C",,
CA001108447,12/5/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",6,",,C",0,",,C",0,",,C",40,",,C",9,",,C",,
CA001108447,12/6/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",45,",,C",-16,",,C",,
CA001108447,12/7/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",50,",,C",42,",,C",0,",,C",15,",,C",-51,",,C",,
CA001108447,12/8/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",60,",,C",2,",,C",20,",,C",92,",,C",0,",,C",,
CA001108447,12/9/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",0,",,C",0,",,C",67,",,C",42,",,C",,
CA001108447,12/10/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",14,",,C",0,",,C",0,",,C",68,",,C",3,",,C",,
CA001108447,12/11/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",34,",,C",0,",,C",0,",,C",79,",,C",20,",,C",,
CA001108447,12/12/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",154,",,C",6,",,C",0,",,C",67,",,C",25,",,C",,
CA001108447,12/13/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",35,",,C",0,",,C",0,",,C",110,",,C",48,",,C",,
CA001108447,12/14/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",50,",,C",0,",,C",0,",,C",75,",,C",43,",,C",,
CA001108447,12/15/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",66,",,C",3,",,C",,
CA001108447,12/16/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",49,",,C",-23,",,C",,
CA001108447,12/17/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",13,",,C",-39,",,C",,
CA001108447,12/18/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",21,",,C",-48,",,C",,
CA001108447,12/19/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,"T,,C",0,"T,,C",13,",,C",-57,",,C",,
CA001108447,12/20/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",-19,",,C",-85,",,C",,
CA001108447,12/21/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",-32,",,C",-100,",,C",,
CA001108447,12/22/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",-49,",,C",-115,",,C",,
CA001108447,12/23/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",-32,",,C",-132,",,C",,
CA001108447,12/24/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",5,",,C",-76,",,C",,
CA001108447,12/25/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",8,",,C",4,",,C",0,",,C",38,",,C",-10,",,C",,
CA001108447,12/26/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",44,",,C",0,"T,,C",0,"T,,C",58,",,C",-12,",,C",,
CA001108447,12/27/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",41,",,C",-48,",,C",,
CA001108447,12/28/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",-5,",,C",-65,",,C",,
CA001108447,12/29/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",118,",,C",6,",,C",0,",,C",10,",,C",-25,",,C",,
CA001108447,12/30/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",118,",,C",0,",,C",0,",,C",92,",,C",5,",,C",,
CA001108447,12/31/1983,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",46,",,C",0,",,C",0,",,C",92,",,C",27,",,C",,
CA001108447,1/1/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",38,",,C",0,",,C",0,",,C",64,",,C",18,",,C",,
CA001108447,1/2/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",292,",,C",0,",,C",0,",,C",81,",,C",49,",,C",,
CA001108447,1/3/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",438,",,C",0,",,C",0,",,C",115,",,C",62,",,C",,
CA001108447,1/4/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",202,",,C",0,",,C",0,",,C",126,",,C",75,",,C",,
CA001108447,1/5/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",30,",,C",0,",,C",0,",,C",78,",,C",40,",,C",,
CA001108447,1/6/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",92,",,C",37,",,C",,
CA001108447,1/7/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",44,",,C",0,",,C",0,",,C",111,",,C",43,",,C",,
CA001108447,1/8/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",48,",,C",0,",,C",0,",,C",89,",,C",57,",,C",,
CA001108447,1/9/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",0,",,C",0,",,C",79,",,C",58,",,C",,
CA001108447,1/10/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",77,",,C",0,",,C",0,",,C",83,",,C",51,",,C",,
CA001108447,1/11/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",72,",,C",35,",,C",,
CA001108447,1/12/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",66,",,C",-14,",,C",,
CA001108447,1/13/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",57,",,C",-22,",,C",,
CA001108447,1/14/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",37,",,C",-33,",,C",,
CA001108447,1/15/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",36,",,C",-52,",,C",,
CA001108447,1/16/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",37,",,C",-53,",,C",,
CA001108447,1/17/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",41,",,C",-42,",,C",,
CA001108447,1/18/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",16,",,C",-65,",,C",,
CA001108447,1/19/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",30,",,C",-67,",,C",,
CA001108447,1/20/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",10,",,C",0,",,C",21,",,C",-56,",,C",,
CA001108447,1/21/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",185,",,C",20,",,C",0,"T,,C",38,",,C",4,",,C",,
CA001108447,1/22/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",118,",,C",0,",,C",0,",,C",90,",,C",35,",,C",,
CA001108447,1/23/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",301,",,C",0,",,C",0,",,C",80,",,C",43,",,C",,
CA001108447,1/24/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",236,",,C",0,",,C",0,",,C",97,",,C",41,",,C",,
CA001108447,1/25/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",4,",,C",0,",,C",0,",,C",108,",,C",55,",,C",,
CA001108447,1/26/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",176,",,C",0,",,C",0,",,C",70,",,C",38,",,C",,
CA001108447,1/27/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",10,",,C",0,",,C",0,",,C",98,",,C",61,",,C",,
CA001108447,1/28/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",130,",,C",60,",,C",,
CA001108447,1/29/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",81,",,C",40,",,C",,
CA001108447,1/30/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",50,",,C",-12,",,C",,
CA001108447,1/31/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",50,",,C",2,",,C",,
CA001108447,2/1/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",67,",,C",5,",,C",,
CA001108447,2/2/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",66,",,C",11,",,C",,
CA001108447,2/3/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",73,",,C",-14,",,C",,
CA001108447,2/4/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",56,",,C",20,",,C",,
CA001108447,2/5/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",109,",,C",-2,",,C",,
CA001108447,2/6/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",14,",,C",0,",,C",0,",,C",95,",,C",53,",,C",,
CA001108447,2/7/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",56,",,C",0,",,C",0,",,C",111,",,C",23,",,C",,
CA001108447,2/8/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",92,",,C",0,",,C",0,",,C",115,",,C",76,",,C",,
CA001108447,2/9/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",80,",,C",0,",,C",0,",,C",101,",,C",70,",,C",,
CA001108447,2/10/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",64,",,C",0,",,C",0,",,C",94,",,C",55,",,C",,
CA001108447,2/11/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",124,",,C",0,",,C",0,",,C",99,",,C",49,",,C",,
CA001108447,2/12/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",164,",,C",0,",,C",0,",,C",125,",,C",50,",,C",,
CA001108447,2/13/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",40,",,C",0,",,C",0,",,C",110,",,C",54,",,C",,
CA001108447,2/14/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",12,",,C",0,",,C",0,",,C",86,",,C",19,",,C",,
CA001108447,2/15/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",194,",,C",0,",,C",0,",,C",97,",,C",24,",,C",,
CA001108447,2/16/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",77,",,C",-11,",,C",,
CA001108447,2/17/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",83,",,C",-2,",,C",,
CA001108447,2/18/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",44,",,C",0,",,C",0,",,C",82,",,C",40,",,C",,
CA001108447,2/19/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",200,",,C",0,",,C",0,",,C",97,",,C",46,",,C",,
CA001108447,2/20/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",270,",,C",0,",,C",0,",,C",101,",,C",66,",,C",,
CA001108447,2/21/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",85,",,C",44,",,C",,
CA001108447,2/22/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",72,",,C",0,",,C",0,",,C",62,",,C",20,",,C",,
CA001108447,2/23/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",14,",,C",0,",,C",0,",,C",70,",,C",4,",,C",,
CA001108447,2/24/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",42,",,C",0,",,C",0,",,C",106,",,C",36,",,C",,
CA001108447,2/25/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",91,",,C",26,",,C",,
CA001108447,2/26/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",64,",,C",0,",,C",0,",,C",76,",,C",22,",,C",,
CA001108447,2/27/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",74,",,C",0,",,C",0,",,C",105,",,C",39,",,C",,
CA001108447,2/28/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",124,",,C",0,",,C",0,",,C",101,",,C",59,",,C",,
CA001108447,2/29/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",32,",,C",0,",,C",0,",,C",111,",,C",36,",,C",,
CA001108447,3/1/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",22,",,C",0,",,C",0,",,C",97,",,C",32,",,C",,
CA001108447,3/2/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",10,",,C",0,",,C",0,",,C",92,",,C",42,",,C",,
CA001108447,3/3/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",85,",,C",11,",,C",,
CA001108447,3/4/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",93,",,C",2,",,C",,
CA001108447,3/5/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",106,",,C",7,",,C",,
CA001108447,3/6/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",121,",,C",15,",,C",,
CA001108447,3/7/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",147,",,C",28,",,C",,
CA001108447,3/8/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",137,",,C",30,",,C",,
CA001108447,3/9/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",18,",,C",0,",,C",0,",,C",152,",,C",58,",,C",,
CA001108447,3/10/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",30,",,C",0,",,C",0,",,C",126,",,C",73,",,C",,
CA001108447,3/11/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",38,",,C",0,",,C",0,",,C",102,",,C",56,",,C",,
CA001108447,3/12/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",182,",,C",0,",,C",0,",,C",105,",,C",62,",,C",,
CA001108447,3/13/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",52,",,C",0,",,C",0,",,C",84,",,C",49,",,C",,
CA001108447,3/14/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",0,",,C",0,",,C",109,",,C",53,",,C",,
CA001108447,3/15/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",26,",,C",0,",,C",0,",,C",98,",,C",69,",,C",,
CA001108447,3/16/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",4,",,C",0,",,C",0,",,C",128,",,C",54,",,C",,
CA001108447,3/17/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",20,",,C",0,",,C",0,",,C",120,",,C",63,",,C",,
CA001108447,3/18/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",14,",,C",0,",,C",0,",,C",123,",,C",68,",,C",,
CA001108447,3/19/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",18,",,C",0,",,C",0,",,C",128,",,C",48,",,C",,
CA001108447,3/20/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",362,",,C",0,",,C",0,",,C",115,",,C",72,",,C",,
CA001108447,3/21/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",28,",,C",0,",,C",0,",,C",107,",,C",50,",,C",,
CA001108447,3/22/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",44,",,C",0,",,C",0,",,C",107,",,C",72,",,C",,
CA001108447,3/23/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",22,",,C",0,",,C",0,",,C",125,",,C",50,",,C",,
CA001108447,3/24/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",117,",,C",51,",,C",,
CA001108447,3/25/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",284,",,C",0,",,C",0,",,C",77,",,C",31,",,C",,
CA001108447,3/26/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",109,",,C",44,",,C",,
CA001108447,3/27/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",42,",,C",0,",,C",0,",,C",132,",,C",39,",,C",,
CA001108447,3/28/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",50,",,C",0,",,C",0,",,C",120,",,C",56,",,C",,
CA001108447,3/29/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",104,",,C",35,",,C",,
CA001108447,3/30/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",118,",,C",26,",,C",,
CA001108447,3/31/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",132,",,C",45,",,C",,
CA001108447,4/1/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",124,",,C",45,",,C",,
CA001108447,4/2/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",132,",,C",56,",,C",,
CA001108447,4/3/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",50,",,C",0,",,C",0,",,C",122,",,C",56,",,C",,
CA001108447,4/4/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,",,C",0,",,C",0,",,C",111,",,C",30,",,C",,
CA001108447,4/5/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",14,",,C",0,",,C",0,",,C",98,",,C",56,",,C",,
CA001108447,4/6/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",6,",,C",0,",,C",0,",,C",114,",,C",36,",,C",,
CA001108447,4/7/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",74,",,C",0,",,C",0,",,C",105,",,C",47,",,C",,
CA001108447,4/8/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",4,",,C",0,",,C",0,",,C",129,",,C",31,",,C",,
CA001108447,4/9/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",219,",,C",0,",,C",0,",,C",82,",,C",37,",,C",,
CA001108447,4/10/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",38,",,C",0,",,C",0,",,C",108,",,C",48,",,C",,
CA001108447,4/11/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",91,",,C",0,",,C",0,",,C",95,",,C",62,",,C",,
CA001108447,4/12/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",166,",,C",0,",,C",0,",,C",117,",,C",56,",,C",,
CA001108447,4/13/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",53,",,C",0,",,C",0,",,C",138,",,C",26,",,C",,
CA001108447,4/14/1984,49.2,-123.1833,4,"VANCOUVER INTERNATIONAL A, BC CA",0,"T,,C",0,",,C",0,",,C",179,",,C",73,",,C",,
