"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001108380","2017-11-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  121",",,C","   32",",,C","   77",",,C","   27",",,C","  330",",,C"
"CA001108380","2017-11-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  174",",,C","   91",",,C","   23",",,C","   57",",,C","   12",",,C","  330",",,C"
"CA001108380","2017-11-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   50",",,C","  -13",",,C","   19",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   18",",,C","  -26",",,C","   -4",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   70",",,C","   -8",",,C","   31",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   70",",,C","  -35",",,C","   18",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   77",",,C","   14",",,C","   46",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  105",",,C","   28",",,C","   67",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   25",",,C","   95",",,C","   53",",,C","   74",",,C","   30",",,C","  330",",,C"
"CA001108380","2017-11-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   98",",,C","   36",",,C","   67",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   61",",,C","   94",",,C","   53",",,C","   74",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  123",",,C","   94",",,C","   80",",,C","   87",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   68",",,C","  110",",,C","   77",",,C","   94",",,C","   13",",,C","  500",",,C"
"CA001108380","2017-11-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   46",",,C","  104",",,C","   74",",,C","   89",",,C","   15",",,C","  540",",,C"
"CA001108380","2017-11-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  109",",,C","  108",",,C","   68",",,C","   88",",,C","   15",",,C","  540",",,C"
"CA001108380","2017-11-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   30",",,C","   83",",,C","   42",",,C","   63",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    4",",,C","   89",",,C","   45",",,C","   67",",,C","   26",",,C","  350",",,C"
"CA001108380","2017-11-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   31",",,C","   98",",,C","   55",",,C","   77",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  272",",,C","   78",",,C","   54",",,C","   66",",,C","   12",",,C","  430",",,C"
"CA001108380","2017-11-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   31",",,C","   87",",,C","   34",",,C","   61",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  235",",,C","  123",",,C","   30",",,C","   77",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  155",",,C","  162",",,C","  111",",,C","  137",",,C","   14",",,C","  350",",,C"
"CA001108380","2017-11-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    5",",,C","  138",",,C","   90",",,C","  114",",,C","   18",",,C","  330",",,C"
"CA001108380","2017-11-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","   96",",,C","   77",",,C","   87",",,C","   12",",,C","  330",",,C"
"CA001108380","2017-11-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    9",",,C","  114",",,C","   78",",,C","   96",",,C","    2",",,C","  410",",,C"
"CA001108380","2017-11-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   81",",,C","  134",",,C","   53",",,C","   94",",,C","   24",",,C","  570",",,C"
"CA001108380","2017-11-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  100",",,C","   26",",,C","   63",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  109",",,C","   85",",,C","   35",",,C","   60",",,C","    8",",,C","  330",",,C"
"CA001108380","2017-11-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   21",",,C","   78",",,C","   23",",,C","   51",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-11-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   75",",,C","   76",",,C","   58",",,C","   67",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  139",",,C","   75",",,C","   38",",,C","   57",",,C","   14",",,C","  330",",,C"
"CA001108380","2017-12-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   38",",,C","   66",",,C","   37",",,C","   52",",,C","    6",",,C","  320",",,C"
"CA001108380","2017-12-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   61",",,C","   16",",,C","   39",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   69",",,C","   17",",,C","   43",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   63",",,C","  -14",",,C","   25",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   57",",,C","   -3",",,C","   27",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   44",",,C","   17",",,C","   31",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   36",",,C","    4",",,C","   20",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   42",",,C","   -4",",,C","   19",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   76",",,C","   -1",",,C","   38",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   95",",,C","  -15",",,C","   40",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   76",",,C","   22",",,C","   49",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   80",",,C","    3",",,C","   42",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   67",",,C","    2",",,C","   35",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    3",",,C","   71",",,C","   23",",,C","   47",",,C","   27",",,C","  350",",,C"
"CA001108380","2017-12-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   49",",,C","   68",",,C","   16",",,C","   42",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  403",",,C","   70",",,C","   45",",,C","   58",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   27",",,C","   71",",,C","   50",",,C","   61",",,C","   26",",,C","  460",",,C"
"CA001108380","2017-12-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  410",",,C","   51",",,C","    2",",,C","   27",",,C","   26",",,C","  370",",,C"
"CA001108380","2017-12-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   68",",,C","  -19",",,C","   25",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   20",",,C","  -21",",,C","   -1",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   62",",,C","  -26",",,C","   18",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   41",",,C","  -48",",,C","   -4",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","    9",",,C","  -49",",,C","  -20",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","    8",",,C","  -14",",,C","   -3",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","    8",",,C","  -11",",,C","   -2",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   25",",,C","   17",",,C","  -17",",,C","    0",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  194",",,C","   54",",,C","   11",",,C","   33",",,C","    0",",,C","    0",",,C"
"CA001108380","2017-12-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  247",",,C","   49",",,C","   12",",,C","   31",",,C","   28",",,C","  390",",,C"
"CA001108380","2017-12-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   21",",,C","   46",",,C","  -13",",,C","   17",",,C","   26",",,C","  410",",,C"
"CA001108380","2017-12-31","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   42",",,C","  -36",",,C","    3",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   42",",,C","  -40",",,C","    1",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   33",",,C","  -33",",,C","    0",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   42",",,C","  -12",",,C","   15",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   52",",,C","   16",",,C","   34",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  193",",,C","   92",",,C","   43",",,C","   68",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    4",",,C","   87",",,C","   50",",,C","   69",",,C","   27",",,C","  320",",,C"
"CA001108380","2018-01-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  149",",,C","   63",",,C","   45",",,C","   54",",,C","    6",",,C","  350",",,C"
"CA001108380","2018-01-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  105",",,C","   76",",,C","   58",",,C","   67",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   53",",,C","   70",",,C","   45",",,C","   58",",,C","   24",",,C","  500",",,C"
"CA001108380","2018-01-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   74",",,C","   22",",,C","   48",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  180",",,C","   56",",,C","   28",",,C","   42",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  177",",,C","   53",",,C","   24",",,C","   39",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   61",",,C","   88",",,C","   35",",,C","   62",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   57",",,C","   14",",,C","   36",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","   90",",,C","    6",",,C","   48",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   47",",,C","  109",",,C","   74",",,C","   92",",,C","   15",",,C","  350",",,C"
"CA001108380","2018-01-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  145",",,C","  115",",,C","   68",",,C","   92",",,C","    7",",,C","  440",",,C"
"CA001108380","2018-01-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   32",",,C","  104",",,C","   65",",,C","   85",",,C","   16",",,C","  430",",,C"
"CA001108380","2018-01-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   79",",,C","   72",",,C","   63",",,C","   68",",,C","   14",",,C","  390",",,C"
"CA001108380","2018-01-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   66",",,C","   82",",,C","   49",",,C","   66",",,C","   12",",,C","  440",",,C"
"CA001108380","2018-01-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  218",",,C","   97",",,C","   60",",,C","   79",",,C","   13",",,C","  670",",,C"
"CA001108380","2018-01-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   33",",,C","   86",",,C","   48",",,C","   67",",,C","   20",",,C","  350",",,C"
"CA001108380","2018-01-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  135",",,C","   64",",,C","   38",",,C","   51",",,C","    7",",,C","  440",",,C"
"CA001108380","2018-01-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  134",",,C","   94",",,C","   52",",,C","   73",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   99",",,C","   70",",,C","   26",",,C","   48",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   34",",,C","   62",",,C","   24",",,C","   43",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  188",",,C","   56",",,C","   30",",,C","   43",",,C","    8",",,C","  460",",,C"
"CA001108380","2018-01-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  138",",,C","   87",",,C","   39",",,C","   63",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-01-29","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  351",",,C","   99",",,C","   46",",,C","   73",",,C","   22",",,C","  440",",,C"
"CA001108380","2018-01-30","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    5",",,C","   76",",,C","   34",",,C","   55",",,C","   20",",,C","  350",",,C"
"CA001108380","2018-01-31","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   61",",,C","   62",",,C","   14",",,C","   38",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  108",",,C","   62",",,C","   32",",,C","   47",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  103",",,C","  105",",,C","   49",",,C","   77",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   39",",,C","   90",",,C","   68",",,C","   79",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   97",",,C","  130",",,C","   75",",,C","  103",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0","T,,C","   89",",,C","   48",",,C","   69",",,C","   26",",,C","  320",",,C"
"CA001108380","2018-02-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    6",",,C","   89",",,C","   46",",,C","   68",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   10",",,C","   93",",,C","   72",",,C","   83",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   29",",,C","   98",",,C","   64",",,C","   81",",,C","   26",",,C","  460",",,C"
"CA001108380","2018-02-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0","T,,C","   70",",,C","   32",",,C","   51",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   64",",,C","  -16",",,C","   24",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0","T,,C","   67",",,C","    7",",,C","   37",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    2",",,C","   52",",,C","  -26",",,C","   13",",,C","    4",",,C","  320",",,C"
"CA001108380","2018-02-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    7",",,C","   61",",,C","  -20",",,C","   21",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   66",",,C","   64",",,C","    4",",,C","   34",",,C","   29",",,C","  330",",,C"
"CA001108380","2018-02-15","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   58",",,C","   -8",",,C","   25",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   42",",,C","   91",",,C","   31",",,C","   61",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  175",",,C","   85",",,C","   15",",,C","   50",",,C","   21",",,C","  370",",,C"
"CA001108380","2018-02-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  149",",,C","   32",",,C","  -35",",,C","   -2",",,C","    7",",,C","  430",",,C"
"CA001108380","2018-02-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   21",",,C","  -63",",,C","  -21",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   34",",,C","  -43",",,C","   -5",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,,,"  -45",",,C",,,"    0",",,C","    0",",,C"
"CA001108380","2018-02-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   31",",,C","  -69",",,C","  -19",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   47",",,C","   -4",",,C","  -33",",,C","  -19",",,C","    6",",,C","  370",",,C"
"CA001108380","2018-02-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   33",",,C","   47",",,C","   -8",",,C","   20",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   65",",,C","   23",",,C","   44",",,C","   14",",,C","  370",",,C"
"CA001108380","2018-02-26","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   68",",,C","  -24",",,C","   22",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-02-27","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   76",",,C","   22",",,C","   49",",,C","   23",",,C","  330",",,C"
"CA001108380","2018-02-28","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   98",",,C","   52",",,C","   19",",,C","   36",",,C","    6",",,C","  390",",,C"
"CA001108380","2018-03-01","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   15",",,C","  103",",,C","   22",",,C","   63",",,C","   14",",,C","  410",",,C"
"CA001108380","2018-03-02","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   57",",,C","   52",",,C","   -2",",,C","   25",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-03","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   21",",,C","   72",",,C","   16",",,C","   44",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-04","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   83",",,C","    5",",,C","   44",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-05","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   74",",,C","   12",",,C","   43",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-06","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   78",",,C","   22",",,C","   50",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-07","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   70",",,C","  -15",",,C","   28",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-08","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  174",",,C","   79",",,C","   40",",,C","   60",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-09","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   87",",,C","   36",",,C","   62",",,C","   26",",,C","  500",",,C"
"CA001108380","2018-03-10","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   83",",,C","    1",",,C","   42",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-11","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  104",",,C","    3",",,C","   54",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-12","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  127",",,C","   17",",,C","   72",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-13","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   78",",,C","  105",",,C","   45",",,C","   75",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-14","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,,,"   59",",,C",,,,,,
"CA001108380","2018-03-16","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA",,,,,,,,,"    0",",,C","    0",",,C"
"CA001108380","2018-03-17","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  123",",,C","   19",",,C","   71",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-18","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  107",",,C","   24",",,C","   66",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-19","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  109",",,C","   25",",,C","   67",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-20","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","  115",",,C","   44",",,C","   80",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-21","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    5",",,C","  112",",,C","   20",",,C","   66",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-22","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","  225",",,C","   92",",,C","   31",",,C","   62",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-23","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   85",",,C","   30",",,C","   58",",,C","   16",",,C","  460",",,C"
"CA001108380","2018-03-24","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","   45",",,C","   89",",,C","   28",",,C","   59",",,C","    0",",,C","    0",",,C"
"CA001108380","2018-03-25","49.1833","-123.1833","2.0","VANCOUVER SEA ISLAND CCG, BC CA","    0",",,C","   95",",,C","    8",",,C","   52",",,C","    0",",,C","    0",",,C"
