location,lat,long,alt,year,bloom_date,bloom_doy
Japan/Iida,35.52333333,137.8225,516.4,1956,4/12/1956,103
Japan/Iida,35.52333333,137.8225,516.4,1957,4/16/1957,106
Japan/Iida,35.52333333,137.8225,516.4,1958,4/7/1958,97
Japan/Iida,35.52333333,137.8225,516.4,1959,3/31/1959,90
Japan/Iida,35.52333333,137.8225,516.4,1960,4/5/1960,96
Japan/Iida,35.52333333,137.8225,516.4,1961,4/13/1961,103
Japan/Iida,35.52333333,137.8225,516.4,1962,4/17/1962,107
Japan/Iida,35.52333333,137.8225,516.4,1963,4/14/1963,104
Japan/Iida,35.52333333,137.8225,516.4,1964,4/12/1964,103
Japan/Iida,35.52333333,137.8225,516.4,1965,4/20/1965,110
Japan/Iida,35.52333333,137.8225,516.4,1966,4/12/1966,102
Japan/Iida,35.52333333,137.8225,516.4,1967,4/14/1967,104
Japan/Iida,35.52333333,137.8225,516.4,1968,4/13/1968,104
Japan/Iida,35.52333333,137.8225,516.4,1969,4/13/1969,103
Japan/Iida,35.52333333,137.8225,516.4,1970,4/22/1970,112
Japan/Iida,35.52333333,137.8225,516.4,1971,4/12/1971,102
Japan/Iida,35.52333333,137.8225,516.4,1972,4/14/1972,105
Japan/Iida,35.52333333,137.8225,516.4,1973,4/10/1973,100
Japan/Iida,35.52333333,137.8225,516.4,1974,4/16/1974,106
Japan/Iida,35.52333333,137.8225,516.4,1975,4/14/1975,104
Japan/Iida,35.52333333,137.8225,516.4,1976,4/13/1976,104
Japan/Iida,35.52333333,137.8225,516.4,1977,4/11/1977,101
Japan/Iida,35.52333333,137.8225,516.4,1978,4/19/1978,109
Japan/Iida,35.52333333,137.8225,516.4,1979,4/10/1979,100
Japan/Iida,35.52333333,137.8225,516.4,1980,4/13/1980,104
Japan/Iida,35.52333333,137.8225,516.4,1981,4/13/1981,103
Japan/Iida,35.52333333,137.8225,516.4,1982,4/8/1982,98
Japan/Iida,35.52333333,137.8225,516.4,1983,4/12/1983,102
Japan/Iida,35.52333333,137.8225,516.4,1984,4/21/1984,112
Japan/Iida,35.52333333,137.8225,516.4,1985,4/9/1985,99
Japan/Iida,35.52333333,137.8225,516.4,1986,4/16/1986,106
Japan/Iida,35.52333333,137.8225,516.4,1987,4/8/1987,98
Japan/Iida,35.52333333,137.8225,516.4,1988,4/17/1988,108
Japan/Iida,35.52333333,137.8225,516.4,1989,4/5/1989,95
Japan/Iida,35.52333333,137.8225,516.4,1990,4/2/1990,92
Japan/Iida,35.52333333,137.8225,516.4,1991,4/9/1991,99
Japan/Iida,35.52333333,137.8225,516.4,1992,4/3/1992,94
Japan/Iida,35.52333333,137.8225,516.4,1993,4/12/1993,102
Japan/Iida,35.52333333,137.8225,516.4,1994,4/11/1994,101
Japan/Iida,35.52333333,137.8225,516.4,1995,4/12/1995,102
Japan/Iida,35.52333333,137.8225,516.4,1996,4/18/1996,109
Japan/Iida,35.52333333,137.8225,516.4,1997,4/6/1997,96
Japan/Iida,35.52333333,137.8225,516.4,1998,4/5/1998,95
Japan/Iida,35.52333333,137.8225,516.4,1999,4/8/1999,98
Japan/Iida,35.52333333,137.8225,516.4,2000,4/16/2000,107
Japan/Iida,35.52333333,137.8225,516.4,2001,4/9/2001,99
Japan/Iida,35.52333333,137.8225,516.4,2002,4/1/2002,91
Japan/Iida,35.52333333,137.8225,516.4,2003,4/12/2003,102
Japan/Iida,35.52333333,137.8225,516.4,2004,4/7/2004,98
Japan/Iida,35.52333333,137.8225,516.4,2005,4/12/2005,102
Japan/Iida,35.52333333,137.8225,516.4,2006,4/12/2006,102
Japan/Kofu,35.66722222,138.5538889,272.8,1953,4/8/1953,98
Japan/Kofu,35.66722222,138.5538889,272.8,1954,4/4/1954,94
Japan/Kofu,35.66722222,138.5538889,272.8,1955,4/3/1955,93
Japan/Kofu,35.66722222,138.5538889,272.8,1956,4/7/1956,98
Japan/Kofu,35.66722222,138.5538889,272.8,1957,4/9/1957,99
Japan/Kofu,35.66722222,138.5538889,272.8,1958,4/5/1958,95
Japan/Kofu,35.66722222,138.5538889,272.8,1959,3/30/1959,89
Japan/Kofu,35.66722222,138.5538889,272.8,1960,3/31/1960,91
Japan/Kofu,35.66722222,138.5538889,272.8,1961,4/6/1961,96
Japan/Kofu,35.66722222,138.5538889,272.8,1962,4/8/1962,98
Japan/Kofu,35.66722222,138.5538889,272.8,1963,4/6/1963,96
Japan/Kofu,35.66722222,138.5538889,272.8,1964,4/5/1964,96
Japan/Kofu,35.66722222,138.5538889,272.8,1965,4/12/1965,102
Japan/Kofu,35.66722222,138.5538889,272.8,1966,4/2/1966,92
Japan/Kofu,35.66722222,138.5538889,272.8,1967,4/4/1967,94
Japan/Kofu,35.66722222,138.5538889,272.8,1968,4/6/1968,97
Japan/Kofu,35.66722222,138.5538889,272.8,1969,4/9/1969,99
Japan/Kofu,35.66722222,138.5538889,272.8,1970,4/12/1970,102
Japan/Kofu,35.66722222,138.5538889,272.8,1971,4/2/1971,92
Japan/Kofu,35.66722222,138.5538889,272.8,1972,3/31/1972,91
Japan/Kofu,35.66722222,138.5538889,272.8,1973,4/5/1973,95
Japan/Kofu,35.66722222,138.5538889,272.8,1974,4/6/1974,96
Japan/Kofu,35.66722222,138.5538889,272.8,1975,4/6/1975,96
Japan/Kofu,35.66722222,138.5538889,272.8,1976,3/31/1976,91
Japan/Kofu,35.66722222,138.5538889,272.8,1977,4/1/1977,91
Japan/Kofu,35.66722222,138.5538889,272.8,1978,4/10/1978,100
Japan/Kofu,35.66722222,138.5538889,272.8,1979,4/1/1979,91
Japan/Kofu,35.66722222,138.5538889,272.8,1980,4/5/1980,96
Japan/Kofu,35.66722222,138.5538889,272.8,1981,4/6/1981,96
Japan/Kofu,35.66722222,138.5538889,272.8,1982,4/1/1982,91
Japan/Kofu,35.66722222,138.5538889,272.8,1983,4/8/1983,98
Japan/Kofu,35.66722222,138.5538889,272.8,1984,4/16/1984,107
Japan/Kofu,35.66722222,138.5538889,272.8,1985,4/6/1985,96
Japan/Kofu,35.66722222,138.5538889,272.8,1986,4/12/1986,102
Japan/Kofu,35.66722222,138.5538889,272.8,1987,4/5/1987,95
Japan/Kofu,35.66722222,138.5538889,272.8,1988,4/11/1988,102
Japan/Kofu,35.66722222,138.5538889,272.8,1989,4/1/1989,91
Japan/Kofu,35.66722222,138.5538889,272.8,1990,3/26/1990,85
Japan/Kofu,35.66722222,138.5538889,272.8,1991,4/5/1991,95
Japan/Kofu,35.66722222,138.5538889,272.8,1992,4/1/1992,92
Japan/Kofu,35.66722222,138.5538889,272.8,1993,4/2/1993,92
Japan/Kofu,35.66722222,138.5538889,272.8,1994,4/4/1994,94
Japan/Kofu,35.66722222,138.5538889,272.8,1995,4/7/1995,97
Japan/Kofu,35.66722222,138.5538889,272.8,1996,4/8/1996,99
Japan/Kofu,35.66722222,138.5538889,272.8,1997,3/30/1997,89
Japan/Kofu,35.66722222,138.5538889,272.8,1998,3/30/1998,89
Japan/Kofu,35.66722222,138.5538889,272.8,1999,3/28/1999,87
Japan/Kofu,35.66722222,138.5538889,272.8,2000,4/7/2000,98
Japan/Kofu,35.66722222,138.5538889,272.8,2001,4/2/2001,92
Japan/Kofu,35.66722222,138.5538889,272.8,2002,3/22/2002,81
Japan/Kofu,35.66722222,138.5538889,272.8,2003,4/1/2003,91
Japan/Kofu,35.66722222,138.5538889,272.8,2004,3/31/2004,91
Japan/Kofu,35.66722222,138.5538889,272.8,2005,4/7/2005,97
Japan/Kofu,35.66722222,138.5538889,272.8,2006,3/29/2006,88
Japan/Kofu,35.66722222,138.5538889,272.8,2007,3/30/2007,89
Japan/Kofu,35.66722222,138.5538889,272.8,2008,3/28/2008,88
Japan/Kofu,35.66722222,138.5538889,272.8,2009,3/31/2009,90
Japan/Kofu,35.66722222,138.5538889,272.8,2010,3/28/2010,87
Japan/Kofu,35.66722222,138.5538889,272.8,2011,4/8/2011,98
Japan/Kofu,35.66722222,138.5538889,272.8,2012,4/7/2012,98
Japan/Kofu,35.66722222,138.5538889,272.8,2013,3/26/2013,85
Japan/Kofu,35.66722222,138.5538889,272.8,2014,4/4/2014,94
Japan/Kofu,35.66722222,138.5538889,272.8,2015,3/31/2015,90
Japan/Kofu,35.66722222,138.5538889,272.8,2016,4/3/2016,94
Japan/Kofu,35.66722222,138.5538889,272.8,2017,4/9/2017,99
Japan/Kofu,35.66722222,138.5538889,272.8,2018,3/29/2018,88
Japan/Kofu,35.66722222,138.5538889,272.8,2019,4/7/2019,97
Japan/Kofu,35.66722222,138.5538889,272.8,2020,4/2/2020,93
Japan/Kofu,35.66722222,138.5538889,272.8,2021,3/29/2021,88
Japan/Choshi,35.73972222,140.8572222,20.1,1953,4/5/1953,95
Japan/Choshi,35.73972222,140.8572222,20.1,1954,4/5/1954,95
Japan/Choshi,35.73972222,140.8572222,20.1,1955,4/4/1955,94
Japan/Choshi,35.73972222,140.8572222,20.1,1956,4/11/1956,102
Japan/Choshi,35.73972222,140.8572222,20.1,1957,4/9/1957,99
Japan/Choshi,35.73972222,140.8572222,20.1,1958,4/7/1958,97
Japan/Choshi,35.73972222,140.8572222,20.1,1959,4/2/1959,92
Japan/Choshi,35.73972222,140.8572222,20.1,1960,3/30/1960,90
Japan/Choshi,35.73972222,140.8572222,20.1,1961,4/8/1961,98
Japan/Choshi,35.73972222,140.8572222,20.1,1962,4/8/1962,98
Japan/Choshi,35.73972222,140.8572222,20.1,1963,4/11/1963,101
Japan/Choshi,35.73972222,140.8572222,20.1,1964,4/13/1964,104
Japan/Choshi,35.73972222,140.8572222,20.1,1965,4/17/1965,107
Japan/Choshi,35.73972222,140.8572222,20.1,1966,4/5/1966,95
Japan/Choshi,35.73972222,140.8572222,20.1,1967,4/6/1967,96
Japan/Choshi,35.73972222,140.8572222,20.1,1968,4/4/1968,95
Japan/Choshi,35.73972222,140.8572222,20.1,1969,4/11/1969,101
Japan/Choshi,35.73972222,140.8572222,20.1,1970,4/17/1970,107
Japan/Choshi,35.73972222,140.8572222,20.1,1971,4/8/1971,98
Japan/Choshi,35.73972222,140.8572222,20.1,1972,4/7/1972,98
Japan/Choshi,35.73972222,140.8572222,20.1,1973,4/8/1973,98
Japan/Choshi,35.73972222,140.8572222,20.1,1974,4/7/1974,97
Japan/Choshi,35.73972222,140.8572222,20.1,1975,4/10/1975,100
Japan/Choshi,35.73972222,140.8572222,20.1,1976,4/7/1976,98
Japan/Choshi,35.73972222,140.8572222,20.1,1977,4/2/1977,92
Japan/Choshi,35.73972222,140.8572222,20.1,1978,4/16/1978,106
Japan/Choshi,35.73972222,140.8572222,20.1,1979,4/6/1979,96
Japan/Choshi,35.73972222,140.8572222,20.1,1980,4/14/1980,105
Japan/Choshi,35.73972222,140.8572222,20.1,1981,4/13/1981,103
Japan/Choshi,35.73972222,140.8572222,20.1,1982,4/3/1982,93
Japan/Choshi,35.73972222,140.8572222,20.1,1983,4/13/1983,103
Japan/Choshi,35.73972222,140.8572222,20.1,1984,4/23/1984,114
Japan/Choshi,35.73972222,140.8572222,20.1,1985,4/9/1985,99
Japan/Choshi,35.73972222,140.8572222,20.1,1986,4/16/1986,106
Japan/Choshi,35.73972222,140.8572222,20.1,1987,4/6/1987,96
Japan/Choshi,35.73972222,140.8572222,20.1,1988,4/11/1988,102
Japan/Choshi,35.73972222,140.8572222,20.1,1989,4/2/1989,92
Japan/Choshi,35.73972222,140.8572222,20.1,1990,4/2/1990,92
Japan/Choshi,35.73972222,140.8572222,20.1,1991,4/10/1991,100
Japan/Choshi,35.73972222,140.8572222,20.1,1992,4/3/1992,94
Japan/Choshi,35.73972222,140.8572222,20.1,1993,4/14/1993,104
Japan/Choshi,35.73972222,140.8572222,20.1,1994,4/11/1994,101
Japan/Choshi,35.73972222,140.8572222,20.1,1995,4/9/1995,99
Japan/Choshi,35.73972222,140.8572222,20.1,1996,4/8/1996,99
Japan/Choshi,35.73972222,140.8572222,20.1,1997,4/6/1997,96
Japan/Choshi,35.73972222,140.8572222,20.1,1998,4/9/1998,99
Japan/Choshi,35.73972222,140.8572222,20.1,1999,4/3/1999,93
Japan/Choshi,35.73972222,140.8572222,20.1,2000,4/11/2000,102
Japan/Choshi,35.73972222,140.8572222,20.1,2001,4/2/2001,92
Japan/Choshi,35.73972222,140.8572222,20.1,2002,3/29/2002,88
Japan/Choshi,35.73972222,140.8572222,20.1,2003,4/4/2003,94
Japan/Choshi,35.73972222,140.8572222,20.1,2004,4/6/2004,97
Japan/Choshi,35.73972222,140.8572222,20.1,2005,4/10/2005,100
Japan/Choshi,35.73972222,140.8572222,20.1,2006,4/1/2006,91
Japan/Choshi,35.73972222,140.8572222,20.1,2007,4/5/2007,95
Japan/Choshi,35.73972222,140.8572222,20.1,2008,4/2/2008,93
Japan/Choshi,35.73972222,140.8572222,20.1,2009,4/7/2009,97
Japan/Choshi,35.73972222,140.8572222,20.1,2010,4/8/2010,98
Japan/Choshi,35.73972222,140.8572222,20.1,2011,4/12/2011,102
Japan/Choshi,35.73972222,140.8572222,20.1,2012,4/11/2012,102
Japan/Choshi,35.73972222,140.8572222,20.1,2013,3/28/2013,87
Japan/Choshi,35.73972222,140.8572222,20.1,2014,4/4/2014,94
Japan/Choshi,35.73972222,140.8572222,20.1,2015,4/6/2015,96
Japan/Choshi,35.73972222,140.8572222,20.1,2016,4/6/2016,97
Japan/Choshi,35.73972222,140.8572222,20.1,2017,4/10/2017,100
Japan/Choshi,35.73972222,140.8572222,20.1,2018,3/28/2018,87
Japan/Choshi,35.73972222,140.8572222,20.1,2019,4/5/2019,95
Japan/Choshi,35.73972222,140.8572222,20.1,2020,4/3/2020,94
Japan/Choshi,35.73972222,140.8572222,20.1,2021,3/28/2021,87
Japan/Tsu,34.73416667,136.5197222,2.7,1953,4/12/1953,102
Japan/Tsu,34.73416667,136.5197222,2.7,1954,4/4/1954,94
Japan/Tsu,34.73416667,136.5197222,2.7,1955,4/5/1955,95
Japan/Tsu,34.73416667,136.5197222,2.7,1956,4/9/1956,100
Japan/Tsu,34.73416667,136.5197222,2.7,1957,4/13/1957,103
Japan/Tsu,34.73416667,136.5197222,2.7,1958,4/13/1958,103
Japan/Tsu,34.73416667,136.5197222,2.7,1959,4/1/1959,91
Japan/Tsu,34.73416667,136.5197222,2.7,1960,4/9/1960,100
Japan/Tsu,34.73416667,136.5197222,2.7,1961,4/9/1961,99
Japan/Tsu,34.73416667,136.5197222,2.7,1962,4/13/1962,103
Japan/Tsu,34.73416667,136.5197222,2.7,1963,4/10/1963,100
Japan/Tsu,34.73416667,136.5197222,2.7,1964,4/10/1964,101
Japan/Tsu,34.73416667,136.5197222,2.7,1965,4/17/1965,107
Japan/Tsu,34.73416667,136.5197222,2.7,1966,4/4/1966,94
Japan/Tsu,34.73416667,136.5197222,2.7,1967,4/5/1967,95
Japan/Tsu,34.73416667,136.5197222,2.7,1968,4/8/1968,99
Japan/Tsu,34.73416667,136.5197222,2.7,1969,4/11/1969,101
Japan/Tsu,34.73416667,136.5197222,2.7,1970,4/16/1970,106
Japan/Tsu,34.73416667,136.5197222,2.7,1971,4/7/1971,97
Japan/Tsu,34.73416667,136.5197222,2.7,1972,4/8/1972,99
Japan/Tsu,34.73416667,136.5197222,2.7,1973,4/13/1973,103
Japan/Tsu,34.73416667,136.5197222,2.7,1974,4/11/1974,101
Japan/Tsu,34.73416667,136.5197222,2.7,1975,4/9/1975,99
Japan/Tsu,34.73416667,136.5197222,2.7,1976,4/4/1976,95
Japan/Tsu,34.73416667,136.5197222,2.7,1977,4/4/1977,94
Japan/Tsu,34.73416667,136.5197222,2.7,1978,4/14/1978,104
Japan/Tsu,34.73416667,136.5197222,2.7,1979,4/9/1979,99
Japan/Tsu,34.73416667,136.5197222,2.7,1980,4/7/1980,98
Japan/Tsu,34.73416667,136.5197222,2.7,1981,4/5/1981,95
Japan/Tsu,34.73416667,136.5197222,2.7,1982,3/31/1982,90
Japan/Tsu,34.73416667,136.5197222,2.7,1983,4/8/1983,98
Japan/Tsu,34.73416667,136.5197222,2.7,1984,4/18/1984,109
Japan/Tsu,34.73416667,136.5197222,2.7,1985,4/6/1985,96
Japan/Tsu,34.73416667,136.5197222,2.7,1986,4/8/1986,98
Japan/Tsu,34.73416667,136.5197222,2.7,1987,4/6/1987,96
Japan/Tsu,34.73416667,136.5197222,2.7,1988,4/11/1988,102
Japan/Tsu,34.73416667,136.5197222,2.7,1989,4/1/1989,91
Japan/Tsu,34.73416667,136.5197222,2.7,1990,3/30/1990,89
Japan/Tsu,34.73416667,136.5197222,2.7,1991,4/7/1991,97
Japan/Tsu,34.73416667,136.5197222,2.7,1992,4/2/1992,93
Japan/Tsu,34.73416667,136.5197222,2.7,1993,4/7/1993,97
Japan/Tsu,34.73416667,136.5197222,2.7,1994,4/7/1994,97
Japan/Tsu,34.73416667,136.5197222,2.7,1995,4/10/1995,100
Japan/Tsu,34.73416667,136.5197222,2.7,1996,4/11/1996,102
Japan/Tsu,34.73416667,136.5197222,2.7,1997,4/4/1997,94
Japan/Tsu,34.73416667,136.5197222,2.7,1998,3/31/1998,90
Japan/Tsu,34.73416667,136.5197222,2.7,1999,4/3/1999,93
Japan/Tsu,34.73416667,136.5197222,2.7,2000,4/9/2000,100
Japan/Tsu,34.73416667,136.5197222,2.7,2001,4/4/2001,94
Japan/Tsu,34.73416667,136.5197222,2.7,2002,3/27/2002,86
Japan/Tsu,34.73416667,136.5197222,2.7,2003,4/2/2003,92
Japan/Tsu,34.73416667,136.5197222,2.7,2004,4/1/2004,92
Japan/Tsu,34.73416667,136.5197222,2.7,2005,4/8/2005,98
Japan/Tsu,34.73416667,136.5197222,2.7,2006,4/6/2006,96
Japan/Tsu,34.73416667,136.5197222,2.7,2007,4/1/2007,91
Japan/Tsu,34.73416667,136.5197222,2.7,2008,4/1/2008,92
Japan/Tsu,34.73416667,136.5197222,2.7,2009,4/2/2009,92
Japan/Tsu,34.73416667,136.5197222,2.7,2010,4/1/2010,91
Japan/Tsu,34.73416667,136.5197222,2.7,2011,4/5/2011,95
Japan/Tsu,34.73416667,136.5197222,2.7,2012,4/8/2012,99
Japan/Tsu,34.73416667,136.5197222,2.7,2013,3/30/2013,89
Japan/Tsu,34.73416667,136.5197222,2.7,2014,4/1/2014,91
Japan/Tsu,34.73416667,136.5197222,2.7,2015,3/31/2015,90
Japan/Tsu,34.73416667,136.5197222,2.7,2016,4/2/2016,93
Japan/Tsu,34.73416667,136.5197222,2.7,2017,4/5/2017,95
Japan/Tsu,34.73416667,136.5197222,2.7,2018,3/29/2018,88
Japan/Tsu,34.73416667,136.5197222,2.7,2019,4/3/2019,93
Japan/Tsu,34.73416667,136.5197222,2.7,2020,3/31/2020,91
Japan/Tsu,34.73416667,136.5197222,2.7,2021,3/25/2021,84
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1953,4/8/1953,98
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1954,4/3/1954,93
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1955,4/2/1955,92
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1957,4/10/1957,100
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1958,4/6/1958,96
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1959,4/3/1959,93
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1960,4/6/1960,97
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1961,4/8/1961,98
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1962,4/12/1962,102
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1963,4/7/1963,97
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1964,4/6/1964,97
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1965,4/13/1965,103
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1966,4/5/1966,95
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1967,4/3/1967,93
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1968,4/5/1968,96
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1969,4/7/1969,97
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1970,4/8/1970,98
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1971,4/3/1971,93
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1972,4/3/1972,94
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1973,4/6/1973,96
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1974,4/2/1974,92
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1975,4/6/1975,96
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1976,3/31/1976,91
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1977,3/30/1977,89
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1978,4/10/1978,100
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1979,4/5/1979,95
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1980,4/8/1980,99
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1981,4/5/1981,95
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1982,3/30/1982,89
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1983,4/6/1983,96
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1984,4/12/1984,103
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1985,4/3/1985,93
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1986,4/7/1986,97
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1987,4/5/1987,95
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1988,4/12/1988,103
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1989,4/1/1989,91
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1990,4/1/1990,91
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1991,4/6/1991,96
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1992,4/2/1992,93
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1993,4/6/1993,96
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1994,4/8/1994,98
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1995,4/8/1995,98
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1996,4/4/1996,95
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1997,4/1/1997,91
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1998,4/3/1998,93
Japan/Hamamatsu,34.75388889,137.7116667,45.93,1999,4/1/1999,91
Japan/Hamamatsu,34.75388889,137.7116667,45.93,2000,4/9/2000,100
Japan/Hamamatsu,34.75388889,137.7116667,45.93,2001,4/4/2001,94
Japan/Hamamatsu,34.75388889,137.7116667,45.93,2002,3/26/2002,85
Japan/Hamamatsu,34.75388889,137.7116667,45.93,2003,3/29/2003,88
Japan/Hamamatsu,34.75388889,137.7116667,45.93,2004,4/3/2004,94
Japan/Hamamatsu,34.75388889,137.7116667,45.93,2005,4/8/2005,98
Japan/Shizuoka,34.97611111,138.4038889,14.1,1953,4/2/1953,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,1954,4/3/1954,93
Japan/Shizuoka,34.97611111,138.4038889,14.1,1955,3/30/1955,89
Japan/Shizuoka,34.97611111,138.4038889,14.1,1956,4/3/1956,94
Japan/Shizuoka,34.97611111,138.4038889,14.1,1957,4/7/1957,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,1958,4/4/1958,94
Japan/Shizuoka,34.97611111,138.4038889,14.1,1959,3/29/1959,88
Japan/Shizuoka,34.97611111,138.4038889,14.1,1960,4/5/1960,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1961,4/6/1961,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1962,4/9/1962,99
Japan/Shizuoka,34.97611111,138.4038889,14.1,1963,4/6/1963,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1964,4/5/1964,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1965,4/10/1965,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1966,3/30/1966,89
Japan/Shizuoka,34.97611111,138.4038889,14.1,1967,4/2/1967,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,1968,4/4/1968,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1969,4/7/1969,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,1970,4/10/1970,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1971,4/7/1971,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,1972,4/6/1972,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,1973,4/6/1973,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1974,4/5/1974,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1975,4/6/1975,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1976,3/30/1976,90
Japan/Shizuoka,34.97611111,138.4038889,14.1,1977,3/28/1977,87
Japan/Shizuoka,34.97611111,138.4038889,14.1,1978,4/10/1978,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1979,4/5/1979,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1980,4/7/1980,98
Japan/Shizuoka,34.97611111,138.4038889,14.1,1981,4/3/1981,93
Japan/Shizuoka,34.97611111,138.4038889,14.1,1982,3/29/1982,88
Japan/Shizuoka,34.97611111,138.4038889,14.1,1983,4/10/1983,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1984,4/12/1984,103
Japan/Shizuoka,34.97611111,138.4038889,14.1,1985,4/4/1985,94
Japan/Shizuoka,34.97611111,138.4038889,14.1,1986,4/6/1986,96
Japan/Shizuoka,34.97611111,138.4038889,14.1,1987,4/5/1987,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1988,4/12/1988,103
Japan/Shizuoka,34.97611111,138.4038889,14.1,1989,4/2/1989,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,1990,4/2/1990,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,1991,4/10/1991,100
Japan/Shizuoka,34.97611111,138.4038889,14.1,1992,4/4/1992,95
Japan/Shizuoka,34.97611111,138.4038889,14.1,1993,4/9/1993,99
Japan/Shizuoka,34.97611111,138.4038889,14.1,1994,4/9/1994,99
Japan/Shizuoka,34.97611111,138.4038889,14.1,1995,4/8/1995,98
Japan/Shizuoka,34.97611111,138.4038889,14.1,1996,4/2/1996,93
Japan/Shizuoka,34.97611111,138.4038889,14.1,1997,3/30/1997,89
Japan/Shizuoka,34.97611111,138.4038889,14.1,1998,3/31/1998,90
Japan/Shizuoka,34.97611111,138.4038889,14.1,1999,4/1/1999,91
Japan/Shizuoka,34.97611111,138.4038889,14.1,2000,4/6/2000,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,2001,4/2/2001,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,2002,3/22/2002,81
Japan/Shizuoka,34.97611111,138.4038889,14.1,2003,3/28/2003,87
Japan/Shizuoka,34.97611111,138.4038889,14.1,2004,4/1/2004,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,2005,4/7/2005,97
Japan/Shizuoka,34.97611111,138.4038889,14.1,2006,3/27/2006,86
Japan/Shizuoka,34.97611111,138.4038889,14.1,2007,3/30/2007,89
Japan/Shizuoka,34.97611111,138.4038889,14.1,2008,3/27/2008,87
Japan/Shizuoka,34.97611111,138.4038889,14.1,2009,3/27/2009,86
Japan/Shizuoka,34.97611111,138.4038889,14.1,2010,3/26/2010,85
Japan/Shizuoka,34.97611111,138.4038889,14.1,2011,4/4/2011,94
Japan/Shizuoka,34.97611111,138.4038889,14.1,2012,4/1/2012,92
Japan/Shizuoka,34.97611111,138.4038889,14.1,2013,3/23/2013,82
Japan/Shizuoka,34.97611111,138.4038889,14.1,2014,3/31/2014,90
