"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-06","  61.6","000000","999.9","  81.1","  63.9","  6.0"," 0.00","1010.0","999.9","999.9","  72.2","  4.5","  2.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-07","  61.6","000000","999.9","  85.8","  65.1","  2.9"," 0.00","1014.2","999.9","999.9","  76.1","  4.1","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-08","  61.5","000000","999.9","  85.5","  68.4","  8.0"," 0.00","1018.8","999.9","999.9","  77.4","  7.5","  5.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-09","  64.0","010000","999.9","  85.3","  70.5","  7.0"," 0.00","1018.2","999.9","999.9","  76.3"," 14.8","  4.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-10","  69.4","010000","999.9","  78.4","  70.7","  5.1"," 0.71","1012.4","999.9","999.9","  74.4","  5.1","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-11","  69.2","000000","999.9","  88.9","  55.2","  5.1"," 0.00","1010.2","999.9","999.9","  80.6","  9.3","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-12","  71.2","010000","999.9","  92.1","  75.0","  7.0"," 0.00","1008.7","999.9","999.9","  83.5","  7.9","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-13","  67.3","010010","999.9","  85.1","  65.7","  4.1"," 1.65","1006.3","999.9","999.9","  72.1"," 10.4","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-14","  61.5","000000","999.9","  83.7","  63.5","  4.1"," 0.00","1007.2","999.9","999.9","  74.0"," 16.3","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-17","  60.2","010000","999.9","  76.5","  64.0","  4.1"," 0.04","1004.0","999.9","999.9","  70.3","  9.8","  1.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-18","  62.5","000000","999.9","  86.9","  62.8","  5.1"," 0.00","1004.8","999.9","999.9","  77.5"," 13.2","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-19","  65.0","010000","999.9","  83.7","  68.2","  5.1"," 0.00","1005.2","999.9","999.9","  75.4","  7.5","  2.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-20","  65.4","010000","999.9","  74.5","  67.8","  2.9"," 0.51","1004.0","999.9","999.9","  70.3","  7.1","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-21","  64.2","000000","999.9","  82.0","  67.5","  2.9"," 0.00","1005.8","999.9","999.9","  75.7"," 11.0","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-22","  66.2","010000","999.9","  76.6","  69.8","  6.0"," 0.24","1002.6","999.9","999.9","  72.6"," 12.6","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-23","  69.4","010000","999.9","  73.9","  69.6","  1.9"," 0.47","1002.3","999.9","999.9","  72.3","  4.7","  1.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-24","  74.0","010000","999.9","  80.8","  71.6","  2.9"," 0.55","1006.9","999.9","999.9","  77.5","  4.8","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-25","  74.1","010000","999.9","  90.3","  75.7","  5.1"," 0.04","1012.1","999.9","999.9","  82.3","  8.2","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-26","  71.6","000000","999.9","  95.9","  76.3","  8.0"," 0.00","1012.9","999.9","999.9","  86.4","  7.5","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-27","  69.6","000000","999.9","  93.7","  75.6","  7.0"," 0.02","1010.9","999.9","999.9","  84.0","  8.9","  5.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-28","  69.4","000000","999.9","  86.9","  74.8","  5.1"," 0.02","1010.0","999.9","999.9","  81.3","  9.3","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-29","  69.1","010000","999.9","  88.7","  74.7","  8.0"," 0.00","1007.7","999.9","999.9","  81.1"," 10.3","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-06-30","  71.5","000000","999.9","  84.2","  73.0","  5.1"," 1.46","1006.0","999.9","999.9","  79.2","  6.2","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-01","  71.5","010000","999.9","  79.3","  75.6","  4.1"," 0.39","1003.0","999.9","999.9","  77.0","  5.2","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-02","  64.5","000000","999.9","  84.2","  70.2","  6.0"," 0.00","1005.8","999.9","999.9","  77.2"," 17.1","  5.1"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-03","  63.9","000000","999.9","  83.3","  68.4","  6.0"," 0.16","1007.8","999.9","999.9","  75.3"," 10.9","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-04","  69.6","010010","999.9","  80.6","  67.1","  2.9"," 0.98","1003.7","999.9","999.9","  74.5","  3.3","  1.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-05","  68.2","010000","999.9","  84.2","  72.0","  7.0"," 1.10","1002.6","999.9","999.9","  75.8"," 13.7","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-06","  62.7","000000","999.9","  88.3","  69.6","  5.1"," 0.00","1007.6","999.9","999.9","  77.8"," 18.6","  3.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-07","  70.6","010000","999.9","  88.0","  68.4"," 13.0"," 0.00","1004.9","999.9","999.9","  81.5","  8.4","  6.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-08","  63.5","000000","999.9","  88.0","  69.8","  7.0"," 0.08","1006.9","999.9","999.9","  79.2"," 18.6","  4.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-09","  68.4","000000","999.9","  86.9","  69.6","  2.9"," 0.00","1009.6","999.9","999.9","  79.1","  7.1","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-10","  68.4","000000","999.9","  94.8","  73.2","  8.9"," 0.00","1009.2","999.9","999.9","  83.6","  4.8","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-11","  70.4","000000","999.9","  93.7","  75.4","  5.1"," 0.00","1009.0","999.9","999.9","  82.8"," 11.7","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-12","  73.1","010000","999.9","  90.7","  75.0","  8.0"," 0.02","1007.3","999.9","999.9","  83.0","  8.5","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-13","  67.7","000000","999.9","  87.6","  74.3","  6.0"," 0.02","1009.7","999.9","999.9","  79.9"," 17.9","  4.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-14","  63.3","000000","999.9","  88.5","  72.1","  5.1"," 0.00","1012.2","999.9","999.9","  80.1"," 15.5","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-15","  70.6","010010","999.9","  83.7","  73.8","  6.0"," 2.20","1012.5","999.9","999.9","  77.8","  7.5","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-16","  72.0","010000","999.9","  82.4","  73.8","  6.0"," 3.58","1007.8","999.9","999.9","  77.5","  9.0","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-17","  71.6","010000","999.9","  88.3","  74.5","  4.1"," 0.04","1008.2","999.9","999.9","  80.8","  7.6","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-18","  67.8","010000","999.9","  80.1","  71.2","  5.1"," 0.20","1011.2","999.9","999.9","  75.5"," 13.7","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-19","  68.8","010000","999.9","  88.9","  70.2","  4.1"," 0.00","1013.2","999.9","999.9","  79.7","  9.8","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-20","  73.3","010010","999.9","  91.8","  74.5","  6.0"," 0.24","1011.7","999.9","999.9","  78.8","  4.3","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-21","  73.1","010000","999.9","  92.5","  73.4","  6.0"," 0.67","1009.4","999.9","999.9","  81.9"," 10.6","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-22","  72.1","000000","999.9","  95.2","  77.7","  6.0"," 0.00","1009.0","999.9","999.9","  86.0"," 10.6","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-23","  72.2","000000","999.9","  98.2","  77.2","  8.9"," 0.00","1009.8","999.9","999.9","  87.4"," 14.0","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-24","  73.6","000000","999.9","  96.1","  78.6","  8.0"," 0.00","1008.2","999.9","999.9","  86.6"," 10.1","  3.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-26","  72.7","010000","999.9","  93.2","  77.0","  8.0"," 0.00","1003.8","999.9","999.9","  84.6"," 12.9","  4.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-27","  73.8","010000","999.9","  86.4","  74.7","  2.9"," 0.91","1007.5","999.9","999.9","  80.4","  7.8","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-28","  72.4","010000","999.9","  84.9","  75.6","  2.9"," 1.38","1010.1","999.9","999.9","  78.1"," 17.1","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-07-29","  74.0","010000","999.9","  90.0","  74.8","  8.0"," 0.04","1005.6","999.9","999.9","  83.1"," 15.5","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-01","  74.0","000000","999.9","  96.3","  80.8","  6.0"," 0.00","1010.7","999.9","999.9","  87.9","  7.8","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-02","  73.6","000000","999.9","  95.9","  79.0","  4.1"," 0.00","1008.7","999.9","999.9","  86.7"," 11.2","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-03","  69.0","000000","999.9","  90.0","  73.8","  6.0"," 0.00","1006.2","999.9","999.9","  80.5"," 16.6","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-04","  64.1","000000","999.9","  82.4","  70.9","  8.0"," 0.00","1005.6","999.9","999.9","  76.2"," 21.7","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-05","  67.5","010000","999.9","  86.7","  70.3","  5.1"," 0.00","1005.6","999.9","999.9","  79.0"," 10.9","  4.6"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-06","  67.3","000000","999.9","  84.9","  70.0","  9.9"," 0.00","1005.1","999.9","999.9","  76.1"," 21.7","  5.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-07","  64.3","010000","999.9","  82.9","  68.7","  6.0","99.99","1004.7","999.9","999.9","  74.9"," 17.9","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-08","  62.0","000000","999.9","  85.5","  67.6","  6.0"," 0.00","1005.2","999.9","999.9","  75.7"," 21.7","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-09","  63.4","000000","999.9","  89.8","  67.1","  5.1"," 0.00","1006.7","999.9","999.9","  80.6"," 18.6","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-10","  70.5","010000","999.9","  90.3","  74.7","  7.0"," 0.00","1006.7","999.9","999.9","  82.4"," 10.9","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-11","  71.6","000000","999.9","  88.5","  75.7","  4.1"," 0.31","1006.0","999.9","999.9","  81.1"," 11.0","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-12","  69.1","000000","999.9","  92.1","  74.7","  5.1"," 0.00","1007.6","999.9","999.9","  81.4"," 13.2","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-13","  65.2","000000","999.9","  88.5","  73.0","  8.0"," 0.00","1010.5","999.9","999.9","  79.8"," 18.6","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-14","  63.9","000000","999.9","  88.7","  71.1","  6.0"," 0.00","1011.6","999.9","999.9","  78.7"," 17.9","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-15","  65.8","000000","999.9","  89.2","  69.6","  4.1"," 0.00","1011.3","999.9","999.9","  79.9"," 17.9","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-16","  66.0","000000","999.9","  92.5","  71.2","  5.1"," 0.00","1010.5","999.9","999.9","  82.5"," 18.6","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-17","  63.1","000000","999.9","  95.5","  74.5","  5.1"," 0.00","1009.4","999.9","999.9","  84.9"," 20.2","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-18","  69.4","000000","999.9","  94.5","  76.6","  8.9"," 0.00","1008.5","999.9","999.9","  86.5"," 20.2","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-19","  69.2","000000","999.9","  97.0","  78.4","  8.0"," 0.00","1005.7","999.9","999.9","  87.1"," 16.3","  6.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-20","  70.5","000000","999.9","  90.0","  79.7","  7.0"," 0.00","1001.8","999.9","999.9","  84.2"," 14.0","  5.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-22","  74.0","000000","999.9","  95.0","  80.6","  9.9"," 0.12"," 999.7","999.9","999.9","  87.1"," 20.2","  7.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-23","  73.1","000000","999.9","  94.6","  81.1","  8.0"," 0.00"," 999.5","999.9","999.9","  87.3"," 18.6","  6.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-24","9999.9","010000","999.9","  91.6","  62.6","  7.0"," 0.00","9999.9","999.9","999.9","  80.8"," 15.5","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-25","  72.1","010000","999.9","  80.6","  75.9","  2.9"," 0.00","1007.8","999.9","999.9","  76.7","  5.0","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-26","  65.1","000000","999.9","  85.3","  71.8","  8.9"," 0.02","1008.6","999.9","999.9","  77.5"," 19.4","  4.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-27","  63.4","000000","999.9","  86.9","  70.2","  5.1"," 0.00","1012.7","999.9","999.9","  79.7"," 14.8","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-28","  62.7","000000","999.9","  85.3","  74.5","  8.0"," 0.00","1013.0","999.9","999.9","  77.7"," 11.2","  6.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-30","  73.8","010000","999.9","  88.3","  77.5","  6.0"," 0.43","1001.7","999.9","999.9","  79.3"," 10.6","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-08-31","  67.2","000000","999.9","  91.2","  73.6","  6.0"," 0.02","1007.9","999.9","999.9","  81.3"," 17.9","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-01","  67.1","000000","999.9","  91.9","  72.1","  2.9"," 0.00","1011.9","999.9","999.9","  80.9","  9.3","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-02","  70.4","010000","999.9","  93.4","  73.2","  8.0","99.99","1011.4","999.9","999.9","  84.2","  9.3","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-03","  70.1","000000","999.9","  92.5","  75.7","  2.9"," 0.04","1012.5","999.9","999.9","  82.4","  5.1","  1.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-04","  70.7","000000","999.9","  93.9","  75.4","  5.1"," 0.00","1015.8","999.9","999.9","  85.1","  7.9","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-05","  68.9","000000","999.9","  95.4","  78.1","  7.0"," 0.00","1015.6","999.9","999.9","  85.6"," 12.9","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-06","  70.7","010000","999.9","  94.6","  77.4","  4.1"," 0.00","1011.2","999.9","999.9","  84.8"," 13.2","  2.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-07","  69.1","000000","999.9","  92.5","  75.9","  5.1"," 0.00","1008.1","999.9","999.9","  83.3"," 12.1","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-08","  70.8","000000","999.9","  90.1","  75.2","  7.0"," 0.24","1003.6","999.9","999.9","  82.9"," 17.9","  5.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-09","  60.4","000000","999.9","  83.8","  69.6"," 12.0"," 0.00","1007.3","999.9","999.9","  76.6"," 19.4","  7.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-10","  59.4","000000","999.9","  86.4","  67.3","  6.0"," 0.00","1011.0","999.9","999.9","  75.4"," 18.6","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-11","  61.5","000000","999.9","  89.1","  65.3","  2.9"," 0.00","1009.6","999.9","999.9","  76.8"," 10.1","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-12","  62.6","000000","999.9","  89.1","  67.8","  4.1"," 0.00","1011.9","999.9","999.9","  79.5","  7.5","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-13","  69.3","010000","999.9","  79.3","  73.6"," 11.1"," 0.12","1012.9","999.9","999.9","  76.8","  6.3","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-14","  71.2","010000","999.9","  86.0","  70.9","  9.9"," 2.17","1007.2","999.9","999.9","  79.5"," 16.8","  4.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-15","  64.4","010000","999.9","  79.9","  66.9","  4.1"," 0.12","1018.9","999.9","999.9","  71.2"," 17.9","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-16","  62.1","000000","999.9","  83.1","  65.3","  7.0"," 0.00","1018.5","999.9","999.9","  74.8"," 15.5","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-17","  62.5","010000","999.9","  84.4","  68.5","  5.1"," 0.00","1013.4","999.9","999.9","  75.7"," 14.0","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-18","  67.5","010000","999.9","  80.4","  68.9","  8.0"," 0.14","1003.3","999.9","999.9","  75.0","  8.9","  6.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-19","  65.8","010000","999.9","  84.0","  71.1","  6.0"," 0.35"," 994.4","999.9","999.9","  75.7"," 18.6","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-20","  60.7","000000","999.9","  85.5","  68.2","  5.1"," 0.00","1008.2","999.9","999.9","  75.3"," 13.2","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-21","  59.3","000000","999.9","  84.7","  66.6","  5.1"," 0.00","1014.6","999.9","999.9","  75.7","  7.3","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-22","  60.0","000000","999.9","  83.5","  68.2","  6.0"," 0.00","1016.4","999.9","999.9","  74.0"," 11.7","  3.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-23","  56.0","000000","999.9","  78.1","  64.0","  5.1"," 0.00","1016.0","999.9","999.9","  70.4"," 18.6","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-24","  60.7","010000","999.9","  73.4","  63.7","  1.9"," 0.00","1015.8","999.9","999.9","  68.9","  6.4","  0.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-25","  60.0","010000","999.9","  79.7","  66.6","  5.1"," 0.00","1017.7","999.9","999.9","  73.2","  6.5","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-26","  63.7","010000","999.9","  79.3","  68.9","  8.0"," 0.02","1017.4","999.9","999.9","  74.2"," 10.1","  4.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-27","  68.8","010000","999.9","  86.5","  70.2"," 19.0"," 0.08"," 999.3","999.9","999.9","  80.5"," 16.3","  9.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-28","  57.1","000000","999.9","  84.2","  61.9","  6.0"," 0.12","1013.1","999.9","999.9","  72.5"," 23.3","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-29","  57.6","000000","999.9","  78.1","  60.4","  4.1"," 0.00","1018.9","999.9","999.9","  69.9"," 14.3","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-09-30","  62.6","010000","999.9","  74.5","  64.8","  2.9"," 0.32","1017.6","999.9","999.9","  68.3","  7.5","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-01","  65.8","010000","999.9","  72.0","  64.6","  2.9"," 3.62","1010.6","999.9","999.9","  69.3","  9.7","  1.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-02","  58.5","000000","999.9","  77.5","  61.5","  5.1"," 0.00","1013.5","999.9","999.9","  68.8"," 20.2","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-03","  56.8","000000","999.9","  82.2","  58.8","  2.9"," 0.00","1012.2","999.9","999.9","  69.4"," 10.9","  1.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-04","  60.7","010000","999.9","  83.3","  59.9","  6.0","99.99","1011.3","999.9","999.9","  73.9","  9.8","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-05","  56.9","010000","999.9","  72.7","  64.6","  2.9"," 0.00","1015.9","999.9","999.9","  67.3"," 10.1","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-06","  61.3","010000","999.9","  75.2","  64.0","  5.1"," 1.14","1013.6","999.9","999.9","  66.9","  7.0","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-08","  58.2","000000","999.9","  78.3","  62.2","  7.0"," 0.00","1012.8","999.9","999.9","  70.8"," 17.1","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-09","  62.3","010000","999.9","  71.6","  66.4","  1.9"," 0.02","1010.2","999.9","999.9","  68.4"," 11.7","  1.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-10","  61.2","010000","999.9","  72.9","  65.3","  2.9"," 0.08","1006.7","999.9","999.9","  68.2"," 12.4","  2.9"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-11","  63.4","010000","999.9","  72.0","  64.9","  5.1"," 0.51","9999.9","999.9","999.9","  67.6"," 10.4","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-12","  61.7","010000","999.9","  74.3","  66.4","  6.0"," 0.33","9999.9","999.9","999.9","  72.4"," 24.9","  4.8"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-13","  57.8","010000","999.9","  73.2","  58.6","  5.1"," 0.00","1003.5","999.9","999.9","  65.5","  9.3","  3.3"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-14","  52.6","010000","999.9","  73.4","  56.1","  2.9"," 0.08","1010.4","999.9","999.9","  63.0","  9.0","  1.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-15","  42.6","000000","999.9","  67.6","  51.3","  6.0"," 0.00","1018.8","999.9","999.9","  58.3"," 26.4","  4.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-16","  43.2","010000","999.9","  64.9","  49.6"," 15.0"," 0.01","1017.7","999.9","999.9","  58.4","999.9","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-17","  57.8","010000","999.9","  63.7","  54.0","  5.1"," 1.26","1012.9","999.9","999.9","  60.1","  2.6","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-18","  48.7","000000","999.9","  72.5","  50.7","  5.1"," 0.00","1013.4","999.9","999.9","  60.6"," 11.8","  2.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-19","  46.3","000000","999.9","  72.0","  51.6","  7.0"," 0.00","1014.6","999.9","999.9","  60.1"," 10.1","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-20","  41.8","000000","999.9","  69.1","  48.4","  5.1"," 0.00","1019.6","999.9","999.9","  58.0"," 17.9","  2.7"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-21","  44.0","000000","999.9","  69.1","  47.1","  2.9"," 0.00","1023.6","999.9","999.9","  58.3"," 10.9","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-22","  45.0","000000","999.9","  71.6","  49.8","  6.0"," 0.00","1022.5","999.9","999.9","  59.9"," 13.2","  3.2"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-23","  42.8","000000","999.9","  69.8","  50.0","  4.1"," 0.00","1023.3","999.9","999.9","  58.1"," 12.4","  3.0"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-24","  50.9","010000","999.9","  71.2","  47.5","  5.1"," 0.00","1018.6","999.9","999.9","  63.2","  7.9","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-25","  52.7","010000","999.9","  72.5","  54.3","  4.1"," 0.96","1019.0","999.9","999.9","  61.2"," 12.4","  2.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-26","  57.6","010000","999.9","  69.1","  52.9","  2.9"," 0.12","1020.2","999.9","999.9","  64.0","  8.7","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-28","  47.7","000000","999.9","  68.2","  53.6","  6.0"," 0.00","1015.6","999.9","999.9","  59.4"," 21.0","  3.5"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-29","  48.2","000000","999.9","  68.0","  51.1","  2.9"," 0.00","1016.5","999.9","999.9","  59.5"," 10.9","  2.4"
"47759099999","KYOTO, JA","35.0166666","135.7333333","46.5","1991-10-30","  50.0","000000","999.9","  62.2","  55.2","  1.0"," 0.00","1013.9","999.9","999.9","  58.4","  5.3","  0.7"
